cart_id,customer_id,created_at,cart_total,status
CART-83004698,GUEST-102868,2025-05-24,1027.22,abandoned
CART-39690114,CUST-6867,2025-02-11,1537.07,abandoned
CART-95875231,GUEST-100340,2025-01-05,1691.53,abandoned
CART-25255489,CUST-4915,2025-03-06,919.83,abandoned
CART-16595673,CUST-7301,2025-07-28,1088.51,abandoned
CART-48139991,GUEST-103338,2024-11-30,3502.57,converted
CART-02578791,GUEST-102960,2024-09-04,1476.97,abandoned
CART-22015584,CUST-4105,2025-08-20,1219.27,abandoned
CART-90612842,CUST-6931,2024-10-22,357.05,abandoned
CART-85781655,GUEST-100608,2025-03-28,2834.87,abandoned
CART-75534905,GUEST-103073,2025-08-10,1083.5,abandoned
CART-88201239,CUST-3224,2024-09-21,1408.18,abandoned
CART-24830532,GUEST-102022,2025-02-16,1261.84,abandoned
CART-26400767,CUST-6317,2025-02-04,265.76,abandoned
CART-04640462,GUEST-101372,2025-06-05,2458.77,abandoned
CART-47888405,CUST-1937,2024-11-18,1723.64,abandoned
CART-21588043,CUST-4273,2025-05-07,199.86,converted
CART-27025312,CUST-3261,2024-10-31,1786.2,abandoned
CART-63210315,GUEST-103541,2025-06-21,2524.32,abandoned
CART-44739580,GUEST-102254,2025-02-12,938.15,abandoned
CART-69536668,CUST-4963,2025-02-24,1433.57,abandoned
CART-23451517,CUST-4384,2025-04-09,307.84,converted
CART-00242188,GUEST-102202,2025-06-17,920.82,abandoned
CART-42924409,CUST-4146,2024-10-09,2792.82,converted
CART-92345371,GUEST-103023,2025-02-13,1078.22,abandoned
CART-47437690,GUEST-101010,2025-01-27,884.19,abandoned
CART-35488677,GUEST-100693,2025-05-21,966.65,abandoned
CART-50582474,CUST-2738,2025-06-13,1266.89,abandoned
CART-14497003,CUST-3828,2025-03-21,2112.27,abandoned
CART-96654881,GUEST-102417,2025-08-15,1723.83,abandoned
CART-30761828,GUEST-103940,2024-12-01,1472.02,abandoned
CART-73603156,GUEST-101443,2024-09-26,78.43,abandoned
CART-73874988,GUEST-100649,2024-10-19,2035.92,abandoned
CART-15064302,GUEST-102079,2025-04-24,1617.27,abandoned
CART-12224257,CUST-3996,2024-12-31,1475.37,abandoned
CART-38605155,CUST-7039,2025-06-28,5138.32,abandoned
CART-80292206,GUEST-103346,2025-03-30,84.66,abandoned
CART-16357493,CUST-7125,2025-07-14,1601.55,abandoned
CART-00701074,CUST-7285,2025-04-27,2448.35,abandoned
CART-03011393,CUST-3187,2025-01-13,1318.89,abandoned
CART-51700799,GUEST-102812,2024-11-14,1598.26,abandoned
CART-16102819,GUEST-102854,2024-10-23,1405.51,abandoned
CART-74838001,CUST-3830,2025-01-22,795.78,abandoned
CART-04486786,GUEST-103678,2024-10-31,892.26,abandoned
CART-61733361,CUST-4029,2025-06-01,1780.39,abandoned
CART-07116667,GUEST-103225,2025-05-16,1235.46,abandoned
CART-37132650,CUST-3849,2025-06-20,104.22,abandoned
CART-44255346,CUST-2021,2025-08-05,431.09,abandoned
CART-95691436,GUEST-102552,2025-03-17,999.42,converted
CART-31293767,CUST-2290,2025-02-20,1192.01,abandoned
CART-10701551,CUST-4072,2025-03-12,349.96,abandoned
CART-33186694,GUEST-103073,2024-11-29,120.63,abandoned
CART-53822590,GUEST-100129,2024-10-05,206.73,abandoned
CART-68188622,CUST-3650,2024-12-12,347.72,abandoned
CART-00355651,GUEST-101959,2025-07-16,2236.96,abandoned
CART-98757759,GUEST-103854,2025-01-07,827.9,abandoned
CART-89192568,CUST-1891,2025-06-20,717.24,abandoned
CART-98063092,GUEST-103005,2025-02-10,958.16,abandoned
CART-41979549,CUST-4389,2024-09-01,91.86,abandoned
CART-71946245,GUEST-102626,2024-11-12,1144.34,abandoned
CART-71190319,CUST-5470,2025-01-28,361.49,abandoned
CART-05633482,GUEST-101615,2025-03-07,235.53,abandoned
CART-44927725,CUST-4790,2024-10-19,467.71,abandoned
CART-33134425,CUST-3723,2024-09-29,1121.98,abandoned
CART-69751395,CUST-4970,2025-08-13,172.0,abandoned
CART-29235709,CUST-2483,2025-06-26,1113.2,abandoned
CART-33456308,CUST-7223,2024-11-22,942.32,abandoned
CART-74424699,CUST-7328,2024-12-19,980.75,abandoned
CART-25414376,GUEST-101011,2025-02-22,700.51,abandoned
CART-29437545,CUST-5314,2025-04-29,332.54,abandoned
CART-03424267,CUST-1707,2025-07-15,139.64,abandoned
CART-29632332,GUEST-100773,2024-09-30,838.92,converted
CART-44137340,GUEST-102336,2025-01-06,471.81,converted
CART-39957951,CUST-2555,2025-03-22,116.8,abandoned
CART-68397277,CUST-4181,2025-07-27,462.43,abandoned
CART-18945787,CUST-4022,2025-05-22,2476.88,abandoned
CART-62288214,GUEST-101276,2024-09-22,1445.71,abandoned
CART-12726779,CUST-4530,2024-12-30,4437.89,abandoned
CART-60615553,CUST-5109,2025-06-10,351.04,abandoned
CART-91490337,CUST-4852,2025-03-27,153.15,abandoned
CART-67732590,CUST-2656,2024-12-20,292.41,abandoned
CART-56377207,GUEST-102517,2024-10-01,961.23,abandoned
CART-56783958,CUST-3632,2025-01-17,18.1,abandoned
CART-59929251,GUEST-100390,2024-10-31,801.89,converted
CART-90903929,CUST-6291,2024-11-21,374.58,abandoned
CART-66070193,CUST-2827,2024-09-14,366.43,abandoned
CART-67616671,CUST-3932,2024-09-25,2933.16,abandoned
CART-55637149,CUST-4312,2025-03-04,2776.85,converted
CART-39221886,CUST-2272,2025-01-26,1386.04,abandoned
CART-81851962,CUST-6734,2025-05-10,1004.63,abandoned
CART-43902557,CUST-4329,2025-07-20,494.48,abandoned
CART-70191220,CUST-4049,2025-05-31,3237.36,abandoned
CART-60816408,CUST-1672,2024-10-16,1891.76,abandoned
CART-85339702,CUST-5769,2025-07-22,5304.77,abandoned
CART-56762412,GUEST-102520,2024-12-28,148.95,abandoned
CART-17503965,CUST-2188,2025-07-02,898.55,abandoned
CART-10564737,GUEST-100759,2025-02-08,1744.48,abandoned
CART-32842668,GUEST-102737,2025-01-22,2417.76,converted
CART-70245650,CUST-7088,2024-10-17,2002.54,abandoned
CART-72910289,CUST-4327,2025-03-26,1031.35,abandoned
CART-24489953,CUST-4632,2025-06-12,2026.91,abandoned
CART-93426990,CUST-2577,2025-05-30,1282.71,abandoned
CART-25011892,CUST-1726,2024-12-13,3539.94,abandoned
CART-45049476,CUST-3755,2025-06-23,1611.73,abandoned
CART-80562608,GUEST-101878,2025-08-10,523.13,abandoned
CART-12142815,CUST-2200,2025-04-25,1171.8,abandoned
CART-45308481,CUST-4973,2024-12-11,1639.22,abandoned
CART-92335882,CUST-4023,2025-03-05,1367.78,abandoned
CART-03115683,GUEST-102510,2024-12-02,1982.39,converted
CART-31708687,GUEST-102520,2025-06-05,911.42,abandoned
CART-85397725,CUST-5055,2025-07-22,2861.84,abandoned
CART-61480025,CUST-4174,2025-05-02,574.36,abandoned
CART-84268955,GUEST-103057,2025-08-18,1515.22,abandoned
CART-34994459,CUST-2333,2025-07-08,534.44,abandoned
CART-28804289,CUST-4402,2025-08-14,1212.0,abandoned
CART-37607731,CUST-5647,2025-03-20,580.76,abandoned
CART-95043787,GUEST-100846,2024-10-27,41.81,abandoned
CART-81816774,GUEST-100226,2024-08-23,1600.85,abandoned
CART-33396821,CUST-2827,2024-09-16,524.76,abandoned
CART-76579030,CUST-3884,2025-07-17,4237.33,abandoned
CART-83921835,CUST-7065,2025-07-16,667.15,abandoned
CART-76697723,GUEST-102995,2025-08-17,498.33,abandoned
CART-05693760,GUEST-100597,2025-02-15,1416.5,abandoned
CART-05761191,CUST-5046,2025-06-02,3583.13,abandoned
CART-16336713,CUST-6219,2025-02-10,254.45,abandoned
CART-12344899,CUST-3899,2025-08-03,1975.13,abandoned
CART-32774386,CUST-6254,2025-01-09,591.84,abandoned
CART-00605094,GUEST-101063,2024-09-06,1719.03,abandoned
CART-63975817,CUST-6346,2024-10-26,5654.88,abandoned
CART-84148730,CUST-6449,2025-06-12,3247.19,abandoned
CART-94466406,CUST-7335,2025-01-16,508.26,abandoned
CART-70542899,CUST-5703,2025-02-04,1351.34,abandoned
CART-85112130,GUEST-101132,2024-08-30,2601.62,abandoned
CART-63857015,CUST-6328,2024-11-30,369.23,abandoned
CART-60903144,GUEST-102978,2025-08-02,1033.42,abandoned
CART-11241498,GUEST-100675,2025-08-06,831.33,abandoned
CART-01948651,CUST-2844,2024-10-07,248.76,converted
CART-10268875,GUEST-102888,2024-12-26,2834.01,abandoned
CART-76946337,GUEST-103096,2025-08-01,1245.35,abandoned
CART-38285889,GUEST-103493,2024-10-05,3125.14,abandoned
CART-04349977,CUST-6287,2024-09-06,891.27,abandoned
CART-57185279,CUST-2580,2025-04-09,803.15,abandoned
CART-01577317,CUST-3716,2025-03-25,68.6,abandoned
CART-36877028,CUST-4404,2025-06-17,645.83,abandoned
CART-67842363,CUST-1740,2025-02-06,1528.75,converted
CART-77116528,GUEST-102612,2024-12-11,1504.82,abandoned
CART-87465004,CUST-7415,2024-11-28,662.23,abandoned
CART-18837087,GUEST-103457,2025-03-28,1732.25,abandoned
CART-80926647,CUST-7233,2025-07-19,682.64,converted
CART-36556546,GUEST-103765,2025-06-06,1566.78,abandoned
CART-09983587,CUST-4442,2025-01-13,121.52,abandoned
CART-59771249,CUST-4539,2024-11-04,1005.17,abandoned
CART-12212484,CUST-7310,2024-11-24,1017.1,converted
CART-40001547,CUST-5112,2025-03-30,276.28,converted
CART-21195885,CUST-3553,2025-06-08,799.87,converted
CART-23855670,CUST-4238,2025-04-27,2836.6,abandoned
CART-16187141,GUEST-101490,2025-07-08,1083.99,abandoned
CART-56322081,CUST-6693,2025-01-14,1017.94,abandoned
CART-60461472,CUST-6113,2025-01-27,620.04,abandoned
CART-17887322,CUST-5898,2024-11-30,87.23,abandoned
CART-98048161,GUEST-100999,2025-07-03,2095.92,converted
CART-16348910,CUST-4205,2025-05-02,2571.3,abandoned
CART-87113700,CUST-3714,2025-02-11,1755.49,abandoned
CART-19523698,GUEST-103685,2025-05-04,882.62,abandoned
CART-04977082,CUST-1897,2024-11-29,1772.59,abandoned
CART-97021048,GUEST-101992,2025-03-15,101.18,abandoned
CART-58984973,CUST-2728,2024-10-15,2408.64,abandoned
CART-80428573,CUST-5561,2025-03-21,518.2,abandoned
CART-74467050,CUST-4326,2025-06-01,971.11,abandoned
CART-69367890,GUEST-103345,2025-05-19,899.18,abandoned
CART-98564260,CUST-6421,2025-04-04,378.94,abandoned
CART-43625429,CUST-1858,2025-07-19,1046.83,abandoned
CART-27029054,CUST-1677,2025-07-26,1506.74,abandoned
CART-36691197,CUST-4167,2025-03-27,51.59,abandoned
CART-85928154,CUST-1987,2025-01-24,60.76,abandoned
CART-25561699,CUST-3897,2024-12-09,1262.43,abandoned
CART-05410076,GUEST-103861,2025-05-17,970.68,abandoned
CART-93173308,GUEST-101733,2025-06-20,483.96,abandoned
CART-02745122,CUST-6742,2025-08-01,1812.06,abandoned
CART-44962268,CUST-5402,2024-12-30,3077.84,abandoned
CART-92098149,GUEST-103441,2025-07-24,632.88,abandoned
CART-11115951,CUST-3080,2025-01-11,875.41,abandoned
CART-26771335,GUEST-101575,2024-09-19,1023.37,abandoned
CART-24787111,CUST-2450,2025-08-13,2518.56,abandoned
CART-17130150,GUEST-101349,2024-12-03,2327.37,abandoned
CART-59446352,CUST-3938,2024-10-06,657.44,abandoned
CART-39488264,CUST-2161,2025-07-11,1404.18,abandoned
CART-89542126,GUEST-102783,2025-07-25,1980.22,converted
CART-36390034,CUST-4213,2025-02-13,1498.66,abandoned
CART-56155965,CUST-2957,2024-10-01,559.68,converted
CART-14018017,CUST-2383,2025-02-28,2423.46,abandoned
CART-74055093,GUEST-103051,2024-12-04,1187.42,converted
CART-66793334,GUEST-102173,2024-09-02,438.6,abandoned
CART-98836198,GUEST-103087,2024-12-08,580.83,abandoned
CART-94864600,CUST-6255,2024-12-30,440.9,abandoned
CART-13723399,GUEST-102078,2025-05-16,2373.59,abandoned
CART-27168425,GUEST-102165,2024-12-23,2812.94,abandoned
CART-60070890,CUST-7254,2025-07-07,1396.87,abandoned
CART-16468656,CUST-4509,2024-12-20,147.1,abandoned
CART-35289315,CUST-3230,2025-01-23,792.21,abandoned
CART-60420243,GUEST-103438,2024-12-31,1062.03,abandoned
CART-54186713,CUST-4017,2024-09-08,1444.11,abandoned
CART-26789215,GUEST-102657,2025-06-13,254.95,abandoned
CART-66383447,GUEST-102159,2024-11-29,1265.09,abandoned
CART-01491878,GUEST-101932,2025-04-08,1067.31,abandoned
CART-80294996,GUEST-101433,2025-05-18,2443.18,abandoned
CART-40465890,CUST-5693,2025-02-20,553.91,abandoned
CART-48601079,CUST-5526,2024-10-14,2178.42,abandoned
CART-70008226,CUST-3472,2025-08-13,1363.15,converted
CART-95282901,CUST-4346,2024-10-22,3083.56,abandoned
CART-57020719,GUEST-101823,2025-08-13,1032.02,abandoned
CART-91054660,GUEST-103911,2024-11-21,356.29,converted
CART-99777677,CUST-6267,2025-01-04,388.68,abandoned
CART-18375420,CUST-5381,2025-01-17,406.74,converted
CART-18436060,CUST-4076,2024-11-15,1502.11,abandoned
CART-81921491,GUEST-101416,2024-09-23,384.11,abandoned
CART-79752232,GUEST-101642,2025-04-29,1053.74,abandoned
CART-54330672,CUST-6295,2025-03-29,136.22,converted
CART-92121642,CUST-4094,2025-06-14,1342.76,abandoned
CART-95635326,GUEST-103134,2024-10-15,1168.86,abandoned
CART-33707792,GUEST-103255,2025-06-08,794.93,abandoned
CART-53510022,CUST-6073,2025-07-08,889.1,abandoned
CART-45814428,CUST-2343,2025-03-10,464.12,abandoned
CART-69383537,CUST-5687,2025-07-24,2400.2,abandoned
CART-95050588,CUST-6332,2025-01-15,1481.7,abandoned
CART-99803341,CUST-2195,2025-08-06,979.31,converted
CART-77195523,GUEST-100891,2025-05-04,1973.87,abandoned
CART-69039994,GUEST-102101,2025-05-28,568.95,abandoned
CART-97635008,CUST-4673,2024-11-10,169.96,abandoned
CART-61499840,GUEST-101546,2025-07-17,1807.74,abandoned
CART-36706388,CUST-6973,2025-06-17,2905.55,abandoned
CART-97518897,CUST-2664,2025-06-10,1414.41,converted
CART-75731416,CUST-7189,2025-06-09,926.71,abandoned
CART-48794849,CUST-6458,2024-12-13,1434.03,abandoned
CART-08700612,GUEST-100292,2024-12-21,310.31,abandoned
CART-65851188,GUEST-102827,2024-11-12,1633.52,abandoned
CART-69705837,CUST-6059,2024-12-20,1423.89,abandoned
CART-84695783,GUEST-103516,2025-08-09,781.36,abandoned
CART-92075341,CUST-2918,2025-06-08,474.88,abandoned
CART-35715328,GUEST-102295,2025-08-02,103.13,abandoned
CART-56218331,CUST-4421,2025-03-13,2104.1,abandoned
CART-16984131,GUEST-103614,2025-07-16,1393.86,abandoned
CART-57870336,CUST-5901,2025-07-31,180.4,abandoned
CART-46802956,GUEST-101714,2025-04-28,176.53,abandoned
CART-64321624,GUEST-100514,2024-11-10,869.77,abandoned
CART-70517561,CUST-5908,2025-05-03,1295.05,abandoned
CART-47644874,CUST-1567,2024-11-12,5178.16,abandoned
CART-24590420,CUST-3796,2025-01-27,2045.04,abandoned
CART-06475922,CUST-5469,2025-07-09,72.56,abandoned
CART-71276404,GUEST-101314,2025-01-01,1667.73,abandoned
CART-23300285,CUST-1568,2024-10-08,2846.69,abandoned
CART-93334928,CUST-7064,2025-04-27,2318.68,abandoned
CART-32251250,GUEST-101663,2025-03-03,992.04,abandoned
CART-62684567,CUST-5002,2024-12-29,1465.32,converted
CART-43739602,CUST-4666,2025-02-22,1755.67,abandoned
CART-60149212,CUST-3642,2025-03-26,1951.02,abandoned
CART-45606969,GUEST-100314,2025-05-26,812.24,abandoned
CART-54977174,GUEST-101275,2024-12-20,1982.61,abandoned
CART-50831129,CUST-6356,2024-08-28,1435.37,abandoned
CART-20348264,CUST-2803,2025-02-17,9199.04,abandoned
CART-47923288,CUST-4863,2024-08-27,599.52,abandoned
CART-73523325,GUEST-100646,2025-02-22,121.32,abandoned
CART-41262754,GUEST-100603,2025-04-26,263.37,abandoned
CART-12306226,GUEST-102215,2025-06-04,1708.29,abandoned
CART-70567221,GUEST-101849,2024-10-25,2205.23,abandoned
CART-00146498,GUEST-102402,2024-08-29,1387.24,abandoned
CART-39929679,CUST-4056,2024-09-30,916.19,abandoned
CART-27214022,CUST-4196,2025-07-25,742.66,abandoned
CART-95801516,CUST-4563,2025-06-29,264.45,abandoned
CART-72713602,CUST-7205,2025-05-28,143.14,abandoned
CART-03592210,CUST-6445,2025-01-24,368.46,abandoned
CART-71631519,GUEST-100095,2025-06-23,387.12,abandoned
CART-05998392,CUST-4551,2025-02-09,458.7,abandoned
CART-72075557,CUST-3486,2025-01-25,1016.15,abandoned
CART-70570851,GUEST-100135,2025-05-06,91.54,abandoned
CART-56652361,GUEST-100405,2025-01-02,542.69,abandoned
CART-04155243,CUST-5758,2024-11-03,1385.35,abandoned
CART-71104464,GUEST-101023,2025-03-14,2872.89,abandoned
CART-27343175,CUST-2469,2025-06-17,418.92,abandoned
CART-84611818,CUST-3102,2025-04-23,1402.78,abandoned
CART-33921393,GUEST-103386,2024-10-08,1484.27,abandoned
CART-67104156,GUEST-102203,2025-06-20,215.4,abandoned
CART-98065105,GUEST-103292,2025-03-07,332.88,abandoned
CART-39765322,GUEST-100990,2025-04-19,736.24,abandoned
CART-46003923,GUEST-100383,2025-08-04,1196.72,converted
CART-84822493,CUST-6258,2025-08-22,747.48,abandoned
CART-20746712,GUEST-102688,2025-06-28,1884.54,abandoned
CART-91877479,GUEST-101072,2024-10-01,154.44,abandoned
CART-76054927,GUEST-100530,2025-04-04,286.9,abandoned
CART-67692548,CUST-3434,2025-06-19,711.74,converted
CART-19211531,CUST-4564,2025-03-29,1320.89,abandoned
CART-80162718,CUST-5289,2024-12-26,197.28,abandoned
CART-73856518,GUEST-100351,2025-04-09,1848.94,abandoned
CART-53176587,CUST-6741,2025-02-06,440.42,abandoned
CART-24259403,CUST-5279,2024-10-04,4223.68,abandoned
CART-31949983,CUST-5561,2025-03-10,13.19,abandoned
CART-24596985,CUST-6129,2025-01-17,519.1,abandoned
CART-90073375,CUST-4838,2025-03-25,105.51,abandoned
CART-10956578,CUST-1940,2025-03-26,1011.24,abandoned
CART-85676265,GUEST-101353,2025-06-15,500.35,abandoned
CART-59637007,GUEST-101127,2025-01-01,1430.53,abandoned
CART-68682191,CUST-6446,2025-06-14,278.68,abandoned
CART-81415417,CUST-5370,2025-03-24,1763.39,abandoned
CART-00963062,GUEST-101302,2024-10-20,929.31,abandoned
CART-05458149,CUST-4929,2025-03-15,525.56,abandoned
CART-54785043,GUEST-100577,2025-07-18,2784.46,abandoned
CART-48699770,GUEST-100938,2024-10-15,1459.21,abandoned
CART-58278833,GUEST-101483,2025-06-11,1579.65,converted
CART-04955230,GUEST-101010,2025-01-31,2284.57,abandoned
CART-75702911,CUST-2079,2025-02-12,1083.04,abandoned
CART-81918142,GUEST-102560,2025-05-15,750.55,abandoned
CART-61249161,CUST-5972,2025-02-17,493.5,abandoned
CART-03994518,CUST-5469,2025-07-14,381.04,abandoned
CART-42526272,CUST-3346,2025-08-11,1199.96,abandoned
CART-81764096,CUST-3883,2025-04-29,2588.0,abandoned
CART-92330082,CUST-6112,2025-02-17,2002.29,abandoned
CART-59182986,GUEST-100229,2025-07-13,427.54,abandoned
CART-50294074,GUEST-101507,2024-12-20,500.23,abandoned
CART-97297979,CUST-5518,2025-02-19,1309.68,abandoned
CART-23597459,CUST-5712,2025-03-05,92.44,abandoned
CART-86266267,GUEST-102407,2025-03-09,990.2,abandoned
CART-03540150,GUEST-100764,2025-07-23,1270.49,abandoned
CART-42467461,CUST-2899,2024-11-18,1344.59,abandoned
CART-84465696,CUST-3237,2024-09-01,238.11,abandoned
CART-48493176,GUEST-101436,2024-11-09,2082.24,abandoned
CART-82417393,CUST-6650,2024-09-28,32.42,abandoned
CART-14369916,GUEST-103328,2025-02-11,1292.49,abandoned
CART-40800993,GUEST-102866,2025-08-18,1514.27,abandoned
CART-82183564,GUEST-103424,2025-07-10,2094.36,converted
CART-80840598,CUST-4355,2024-12-17,762.42,abandoned
CART-22571903,GUEST-102263,2025-01-19,507.64,abandoned
CART-30035159,CUST-4755,2025-01-15,930.48,abandoned
CART-12291678,GUEST-102803,2024-12-06,2393.93,converted
CART-92655485,CUST-1549,2024-09-18,1746.24,abandoned
CART-44934943,CUST-5391,2024-10-23,2857.43,abandoned
CART-66521624,CUST-1786,2024-11-07,1257.82,converted
CART-97516643,CUST-2113,2024-09-27,1413.69,abandoned
CART-95583712,CUST-3242,2025-01-23,1094.98,abandoned
CART-52598408,CUST-2531,2024-12-22,1691.01,abandoned
CART-97581212,CUST-2803,2025-02-21,1656.85,abandoned
CART-80049347,GUEST-101587,2025-02-12,1423.09,converted
CART-55226192,CUST-6767,2025-06-19,690.53,abandoned
CART-09941446,CUST-4664,2025-07-17,6089.0,abandoned
CART-70849785,CUST-5029,2024-12-02,1584.14,converted
CART-32653435,GUEST-100950,2025-07-28,12.0,converted
CART-69308586,CUST-2366,2025-04-19,1146.32,abandoned
CART-49403687,CUST-5611,2025-06-01,4058.47,converted
CART-88652512,CUST-2113,2024-10-03,2995.08,abandoned
CART-68551267,CUST-3163,2024-09-14,997.4,abandoned
CART-99763781,CUST-5746,2025-04-19,50.38,abandoned
CART-09671375,GUEST-101761,2025-06-15,1022.9,abandoned
CART-56395049,GUEST-100598,2025-04-05,448.56,abandoned
CART-30243705,CUST-7412,2024-11-13,551.72,abandoned
CART-25555549,CUST-5923,2025-03-18,1617.17,abandoned
CART-01120172,CUST-5777,2024-09-20,4375.65,converted
CART-71204550,CUST-3413,2025-02-23,223.38,abandoned
CART-88687451,CUST-3414,2024-10-03,39.73,abandoned
CART-51101853,GUEST-100855,2024-12-22,352.59,abandoned
CART-46901392,CUST-4429,2025-02-19,386.81,abandoned
CART-41318029,GUEST-101171,2025-05-04,1847.33,abandoned
CART-34077564,GUEST-102519,2025-08-19,203.79,converted
CART-51055550,CUST-5845,2024-10-09,1048.55,abandoned
CART-89339824,CUST-2964,2025-07-04,2051.61,abandoned
CART-63332891,CUST-3202,2024-08-27,638.43,converted
CART-89195712,CUST-7448,2024-09-04,1364.05,abandoned
CART-35848380,GUEST-100595,2024-09-04,1202.92,abandoned
CART-49229696,CUST-3172,2025-03-20,1453.53,abandoned
CART-97753643,CUST-2908,2025-05-01,753.98,abandoned
CART-25203045,CUST-3947,2025-03-05,1065.85,abandoned
CART-32587780,GUEST-102625,2024-12-29,1160.27,abandoned
CART-24140867,CUST-2308,2025-06-15,1832.96,abandoned
CART-30547442,CUST-5154,2025-04-14,291.3,abandoned
CART-74745036,GUEST-103541,2025-08-15,1339.68,abandoned
CART-77150391,GUEST-101148,2025-08-10,1660.27,abandoned
CART-41903146,GUEST-101113,2025-04-27,1238.42,abandoned
CART-25096520,GUEST-101832,2024-09-05,245.64,abandoned
CART-66508531,CUST-6175,2024-09-10,926.48,abandoned
CART-20784763,GUEST-103519,2024-09-19,1575.02,abandoned
CART-34489061,CUST-4000,2025-01-31,1375.12,abandoned
CART-37047139,GUEST-103121,2024-10-21,1819.43,abandoned
CART-83419717,CUST-5024,2025-03-29,1002.68,abandoned
CART-24954609,CUST-5665,2025-03-17,2604.84,abandoned
CART-29052576,GUEST-100103,2024-12-15,787.65,abandoned
CART-19991671,GUEST-103074,2025-04-06,1490.61,abandoned
CART-12300560,CUST-5594,2025-06-27,3653.43,abandoned
CART-65485400,GUEST-103915,2024-11-18,1301.24,converted
